Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central
AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central
DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East
JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West
DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West
DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West
CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East
BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East
KH-16510,Keith Herrera,Consumer,United States,Pomona,California,91767,West
JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120,East
VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203,Central
AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central
XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West
JG-15805,John Grady,Corporate,United States,Dallas,Texas,75217,Central
MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East
JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205,South
DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011,East
BP-11095,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540,South
SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West
SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West
CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central
CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central
CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central
CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central
RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East
FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,87105,West
SD-20485,Shirley Daniels,Home Office,United States,Phoenix,Arizona,85023,West
TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West
TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West
RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East
Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West
JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East
AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,90278,West
DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South
DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South
Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West
JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East
HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West
HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West
DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West
DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West
BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central
ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West
ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West
ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701,East
MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South
ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West
MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South
ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West
SP-20545,Sibella Parks,Corporate,United States,Mount Vernon,New York,10550,East
MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South
MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South
ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701,East
BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central
TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East
TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East
TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East
BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central
JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East
HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central
JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East
HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central
BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central
DL-12865,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South
AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East
AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East
LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West
LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West
TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central
EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central
TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central
EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East
IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West
EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East
LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South
AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South
AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South
EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East
AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South
IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West
EH-14125,Eugene Hildebrand,Home Office,United States,Lakewood,California,90712,West
JF-15490,Jeremy Farry,Consumer,United States,Los Angeles,California,90032,West
RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West
RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West
RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West
RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West
RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West
LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central
PO-18865,Patrick O'Donnell,Consumer,United States,Westland,Michigan,48185,Central
FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South
LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central
LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central
LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central
LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central
FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South
FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South
TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East
FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South
SF-20965,Sylvia Foulston,Corporate,United States,San Diego,California,92024,West
FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South
TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East
NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,71111,South
MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East
AA-10375,Allen Armold,Consumer,United States,Rancho Cucamonga,California,91730,West
DB-12910,Daniel Byrd,Home Office,United States,Fort Lauderdale,Florida,33311,South
AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,29730,South
AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94109,West
EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East
EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East
AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West
AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West
RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314,South
RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314,South
TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West
TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West
BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,67846,Central
TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West
TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West
TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West
NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central
NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central
SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central
GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East
AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East
AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East
AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East
AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East
AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East
AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East
GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West
GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West
GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East
GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West
SM-20950,Suzanne McNair,Corporate,United States,Chicago,Illinois,60610,Central
KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South
DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East
DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East
EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East
KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South
DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East
PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West
KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South
ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West
JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South
JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South
DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East
ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West
PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West
EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East
EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East
RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West
KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South
RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West
LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East
PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,75061,Central
LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East
RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East
LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East
SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West
SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West
RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East
SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West
SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West
JK-16120,Julie Kriz,Home Office,United States,Fort Lauderdale,Florida,33311,South
AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South
DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,7050,East
MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East
SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South
SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South
SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central
SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East
SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South
SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East
SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East
SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South
RP-19390,Resi P??lking,Consumer,United States,Fairfield,Connecticut,6824,East
TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90049,West
AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South
NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East
NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East
SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10011,East
NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East
ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South
ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South
WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West
WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West
WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West
WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West
WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West
TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805,West
NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East
NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East
MS-17530,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West
BG-11035,Barry Gonzalez,Consumer,United States,Hampton,Virginia,23666,South
DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90008,West
MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East
SR-20740,Steven Roelle,Home Office,United States,Arlington,Virginia,22204,South
MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East
MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East
MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East
MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East
GA-14515,George Ashbrook,Consumer,United States,Columbus,Georgia,31907,South
MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central
MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central
MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central
MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central
SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central
BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East
BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East
SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central
LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110,West
TB-21595,Troy Blackwell,Consumer,United States,Portland,Oregon,97206,West
TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central
TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central
TB-21595,Troy Blackwell,Consumer,United States,Portland,Oregon,97206,West
SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central
EB-13870,Emily Burns,Consumer,United States,Redding,California,96003,West
JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East
JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West
SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West
RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West
RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West
RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West
RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West
KN-16705,Kristina Nunn,Home Office,United States,New Rochelle,New York,10801,East
TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West
TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West
AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West
KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central
BH-11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central
MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West
MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West
KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central
TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East
MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West
MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West
KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central
MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West
MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West
AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West
TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West
BH-11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central
KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central
TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East
KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central
KN-16705,Kristina Nunn,Home Office,United States,New Rochelle,New York,10801,East
PK-19075,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central
KN-16705,Kristina Nunn,Home Office,United States,New Rochelle,New York,10801,East
KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central
KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central
DP-13000,Darren Powers,Consumer,United States,Carrollton,Texas,75007,Central
DP-13000,Darren Powers,Consumer,United States,Carrollton,Texas,75007,Central
DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central
DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South
DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central
DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central
RF-19840,Roy Franz??sisch,Consumer,United States,San Antonio,Texas,78207,Central
DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central
JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West
JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West
DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central
JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central
CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506,Central
RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East
ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East
ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East
JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central
RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East
CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South
SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West
PB-19105,Peter B?¬hler,Consumer,United States,Houston,Texas,77095,Central
JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South
JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South
JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South
SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94110,West
SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West
SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West
AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central
SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central
SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central
SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central
RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502,Central
JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West
SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central
JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West
AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,92646,West
JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West
FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024,East
MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central
RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East
GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East
RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East
YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East
GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East
YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East
TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West
YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East
CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central
TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West
TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West
JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central
CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East
MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East
JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central
MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East
MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,53132,Central
PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027,West
AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,60623,Central
CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East
JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central
MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West
MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West
CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East
PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027,West
JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central
CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East
JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central
JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West
JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central
CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East
RD-19900,Ruben Dartt,Consumer,United States,Philadelphia,Pennsylvania,19120,East
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East
RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South
RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South
RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South
MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central
JM-15865,John Murray,Consumer,United States,Jamestown,New York,14701,East
AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19134,East
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East
DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,84106,West
MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East
KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East
KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East
KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East
KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East
DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South
DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South
SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West
DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South
DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South
SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West
GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110,West
JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central
JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central
RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South
